coef.x,coef.y,coef.d
1.191531680156078,3.068035428462694,3.3752804803657828
1.2637560479299892,0.6931471805599453,-0.278653730945407
-0.3189552804898639,-1.536440441309468,-0.884612615774171
-0.047841168940221446,0.7693474464456175,0.10429017432356771
-0.031578821482025704,0.006872271702722782,-0.022645261669004817
NA,0.04006729609772243,NA
